comment_id,sentence_id,order
khsiaoo,6aba521b-0526-41da-87f8-f1a3b3920cc3,0
khsiaoo,4636d37c-6b9c-4139-bee2-31b490f0ef7f,1
khsiaoo,bac3269e-d312-433c-9129-b9c71a2f316e,2
khsiaoo,96bf88a6-76f0-4c18-8ca6-f32764489d92,3
khsiaoo,964acad1-862a-4306-83b9-7faa691604ea,4
kht712q,b518abc7-b469-491f-83b5-10d355618ab8,0
kht712q,9878325c-ef43-4ad7-9245-753b8d4fcc1e,1
khu72ht,d2874f4c-6be5-46dc-94f9-7f9f60e3bae6,0
khu72ht,e0385793-bd31-479a-af05-410c001a4e23,1
khu72ht,b10723d0-bbbb-48d5-b143-da934ae64324,2
khs5poj,58762b73-f306-43df-ad65-00b41151d6bc,0
khryh91,b6b5ae57-cff0-4254-b33c-7136cab8fc4a,0
khsj9wi,d2bbc04f-6fe4-4d1e-a158-95d633dadba4,0
khvbbov,b4302061-3558-4e85-b913-3ef66ac84a15,0
khvbbov,892f1cec-b904-4115-86cd-f138bc51aca4,1
khvbbov,68bf6ce6-d0bf-40f9-9f6b-4667e7a2526f,2
khw2x9p,034dde18-d24d-47af-b14d-698a6844d567,0
khw2x9p,b245cd8f-3611-4d9e-b1b1-97c06cda1362,1
khs4lgk,f25c3cbb-59e4-4af5-8411-08a7996848b7,0
khuptyy,1e81f426-deee-4be1-86a3-c3e8abdc3ced,0
khuptyy,90a43497-1cee-4c8a-898d-1173cb622597,1
khuptyy,87bb36a5-e51b-429c-a114-80ba31ede432,2
khuvjmh,553c7ed5-0e05-4c9c-ace5-94580e2fa6a1,0
khuvjmh,286c0879-455b-48fb-8db3-2ac90e24de4d,1
khy157p,2ff6b7a0-a2fb-4855-b0e7-e18990ab60db,0
khwxnfw,9fa5c250-694e-4591-b996-2fd644da42b3,0
khwxnfw,e797c2b9-3aef-4d2b-b6e9-c57d529eab56,1
khxk2in,b990b03c-09d6-4fe2-94af-5a6c12e796c1,0
khxk2in,fb1f5aa8-1187-4bab-b22b-f9d8e063b097,1
khxk2in,d643d235-b80c-44f8-a6a4-a61175612f3b,2
ki960w1,2c61f60c-8187-4c73-ad06-c406f58f8333,0
ki960w1,43e343e3-0252-443d-a9c7-c0886aeab2fc,1
ki960w1,f88e983f-e215-459c-8efb-4b4070c32ed1,2
khu6l52,59cf9be8-aa2d-4def-a6c5-e7d6efaca12a,0
khu6l52,88317306-5074-4af4-b139-530f265f9f3b,1
khu73i7,26d7ec0a-c24c-4bfe-9176-95268ab90a4c,0
khu73i7,82f142a1-13be-48d8-8c87-9e1e5b8f5366,1
khu73i7,dcd971e0-d2e7-4b2a-b382-29b433abd9a8,2
khzi4dg,d8d41814-4004-46e5-82f9-cf6a33e33bdd,0
khzi4dg,57f6e053-be5d-4e93-873b-8838c6e622a0,1
khzi4dg,b50d65cf-8eb3-4e19-b216-a440d0a6c0d4,2
ki0jzrh,4c3a451b-75c2-4d8d-9584-83a52e59c4d1,0
khy06wm,c1edfcae-2ae3-4c1f-84cb-4f1beb5afa69,0
khy06wm,9acbbd44-558d-47f1-99ec-ed05c0019961,1
khy06wm,5c0ef7eb-27f5-4d0d-9600-326237179ee0,2
kidfocw,bcdb00e6-2ae1-4486-9d1f-2814f0766071,0
kidfocw,f9781416-21c8-4e5c-8f5c-6948632a7cfc,1
kidfocw,cd8feb9b-9433-47e0-ae65-72d75b73c1a6,2
khq9zdc,b1573299-a10f-4b36-8ccb-853c9c84baf2,0
khq9zdc,a0dd3e38-de38-4c26-8317-f352b1fa1358,1
khr1gdn,9afe6d20-69a0-4abd-9c99-7b6cfafe0ea0,0
khqus6h,7b8cbbbd-ac94-4629-b352-091b23d984d9,0
khqus6h,e7e8fa4f-3c10-45c0-911a-9db1c9bc45e9,1
khqus6h,dfb98bf5-f03f-414c-b3ea-c923044a3c74,2
khqus6h,9ee611a1-bba2-4e45-9510-4559b740bf32,3
khr2phw,f79c4037-2b77-45c0-ac41-7f926fc4f99e,0
khr2phw,143f41ba-be78-4e1d-8f0c-62fe5b7513ac,1
khrte34,c88a7531-6f20-40c3-b308-668a771dcfa3,0
khrte34,2730fbe9-b257-45c5-b177-7ea7ae036fe9,1
khrte34,efda350e-d827-453d-8294-3700c907b21e,2
khtbfjp,46793a66-0dbe-45a2-914a-ddd2ccf7a44c,0
khre84v,9f8e9e2a-d15e-4ac0-9bc6-c18f49ad9394,0
khrm9xd,02a0aca2-d746-42c6-86ed-40d9c061058d,0
khry0wc,7eb5d7d2-2383-4d2f-ad35-6c096fc4acd4,0
khry0wc,96f5b978-b3c3-45b9-b77c-23a79444e26e,1
khry0wc,09de56e0-2dd7-4d75-a0c3-d2d9ac1d2b30,2
khrxswj,25aec240-d468-4156-a115-c09d4d2e64a6,0
khrxswj,44150660-5b6e-4d2b-b155-d94851fe1ddb,1
khrxswj,0ec15441-2c55-44c7-b073-5a49d843b4b2,2
khrxswj,f848b5ae-f803-4346-b1a4-429a680aed2c,3
ki0t93f,8cf9ba44-7c0a-45c1-b889-2e2337ac5e8e,0
ki3i5se,7eecc20e-ceed-402f-92df-bd44d200439a,0
ki3i5se,9dd38cda-ba0e-4e71-bc6b-5b3bf87096ba,1
ki3i5se,1d80b929-62ba-46f3-8bbe-2ccbb6958f10,2
kibk6zz,09d9bd2f-266b-4eb0-af08-95bb44c6f852,0
kibk6zz,1877d5a1-98e0-4669-9e60-e54cb9de8ada,1
kibk6zz,867f0709-4f60-4452-b30e-fcea8f7846a6,2
kibk6zz,8dd70122-2b55-4759-8008-3dcf8a5beb47,3
khporeu,e4b97726-f36e-4d4b-938d-5373156811db,0
khppsjc,bbf39002-6650-488f-9299-757fbf3faeb2,0
khrtr06,cb98bae6-3db5-4b7c-91ab-3adbe744f1c8,0
khrtr06,a736e68d-b2fb-4edc-a1ab-3d421ace75cd,1
khrvn4a,8ab26375-b580-41a7-b963-705f8aabf9ab,0
khrvoed,fa6fa663-6871-44ed-b073-62fc5c931b8f,0
khsayyz,607c23c4-2ddf-4a84-857a-451058d82eea,0
khx9fq6,0188363c-6476-4138-828d-2de1bb0d5201,0
khx9fq6,57bd9aab-0317-413b-a686-21e776ae1e8d,1
khx9fq6,88f572c1-25cf-4459-857f-e0b11fb004ce,2
khx9fq6,cd1140d8-d086-41b7-b36a-794fda7a0866,3
khx9jk2,a56f0e50-e6c7-494d-84b1-7dbce87dddc7,0
khq9oi8,4d5a2964-1fd0-404d-b43e-a421064c6a67,0
khrbc9f,a7c8d620-bbdd-46d3-a461-47f825ff7263,0
khr726o,5a777d64-05ba-4605-900a-28087aa3d28d,0
khr726o,0f9c0ca5-c754-47a6-8921-22cf7e3c9866,1
khrr57i,ba05d564-dc41-406b-827d-670d27a795cc,0
khrr57i,e362281f-ea96-47c0-a048-f4b7689f7154,1
khqbsur,f8aaa3e3-6def-4e66-81b2-1d4ae4447f29,0
khqbsur,bae4cf3a-0797-420d-90e6-50f51c2d9d7f,1
khqbsur,57b82b1a-7173-41d8-ad74-a74a5751b169,2
khqbsur,deabb51f-6d3b-4f36-908b-c7c81f37eb26,3
khubwnx,7da53f1b-666c-4336-9038-d6617a274e35,0
khumgbm,4188db86-c801-4cc4-9bde-ac0f1ba151b3,0
khvh0mf,cd452d98-0db0-4367-9a3e-d5edb82434d9,0
khw50wp,7bd109f2-5f37-4473-9eab-0bda7360af1d,0
khw50wp,8fd2448f-7e94-465c-9f87-e64f3debfb72,1
khw50wp,3238e694-23d5-413e-a47a-846d362fa1e0,2
khw50wp,ba282fc2-117a-4f8e-9b25-4c82764da561,3
khw50wp,ebe43555-a326-437f-aef0-8f50ac911d94,4
ki31nzn,fcc14bca-1834-4376-a41c-b292f211b106,0
ki36653,626a9786-fa6a-4d6c-9bf2-cedb318d7a22,0
ki36653,1e5cbae4-f011-42ac-ace9-f4b6becf071b,1
khqg1wx,a85c86f3-6045-44a6-939a-a8f769b11f5a,0
khqodn3,76670a29-1aec-4804-8d5a-5074e0bb5f3b,0
khqodn3,7963d05d-f409-49bb-81ce-514bdf19816f,1
khqodn3,e9f06fa0-1f50-4d41-9abc-c2ce4e75559f,2
khqodn3,43e15d86-a01b-459c-b8e4-3350b55f3f9c,3
khr4ppp,a9a1631e-2551-4de7-b4b4-6abc575e2e10,0
khr4ppp,086a4917-81ad-4d43-863e-aee19b9b17aa,1
khupky1,f51b7c4b-3187-46e4-8faa-133a684c59e7,0
khupky1,4560c84b-eae9-47e9-b262-add9d49ec9b3,1
khxic1n,2be8511b-51d8-4c3d-9495-520f4b93d9b3,0
khxic1n,3eda76ef-601c-4d70-9ed7-265bfaba5278,1
khxic1n,10ed56d9-bf6d-4939-b73d-6f9340992996,2
khtsck0,c12bb07e-401d-4661-aa43-e219aed53ed5,0
khucd4k,d169a82e-b564-4019-9105-20c6c8461592,0
khptj1z,55f5673a-7ad8-43b5-bdf2-dc406ddd72b7,0
khptj1z,db7397da-6170-4909-8864-7d3c8ed3715e,1
khptj1z,afae2a9b-171f-4915-80b1-a9cd0527b9f5,2
khptj1z,14bf753c-4b64-42fb-8e69-f48c6b4be652,3
khptj1z,c8e4dc33-3512-43bb-8f66-b9ab35acaa67,4
khptj1z,1f9f9cce-58ff-4f49-8986-f1213e0e243b,5
khptmr2,5a8bd02c-2d16-4b0b-a618-e90e1015cbf9,0
khs5oa5,3bca93a4-217f-4262-b656-c7075d92d881,0
khs5oa5,54e52dbe-62a8-4b09-9929-82116c614b7e,1
khpr66g,646e3c60-cb1d-4003-b387-763739b0f547,0
khpyyya,b5f078e0-fdc6-4e2c-aa51-a6c5888bad99,0
khpyyya,1612344d-173c-4425-b9cd-84c8739c5ca3,1
khpyyya,05af3b5a-28fc-4e87-845c-60a0a035b270,2
khpyyya,ba71a416-b795-4365-9296-fa9fbf777433,3
khtxi1y,4778ab92-f925-4355-9701-05aef1984e45,0
khtxi1y,775f0c85-fb80-433a-86fd-fa1dac5db4b2,1
khtxi1y,5aa87441-ff3a-49d9-8c1b-2fa9a058b238,2
khuzoil,674bfa8b-0343-4a7d-aad1-1202c2e9da53,0
khuzoil,121ce84c-b1cf-4cd9-9aa7-9d2c7d62b419,1
khw5eoc,e55bad76-262f-4137-9de8-516a1411169f,0
khw5eoc,f7e61e63-be13-483d-8fc2-220c13d3f04a,1
khw5eoc,4b37d75c-d8fc-425e-aaee-d121c3087176,2
khwgrcm,29f2a45c-144f-4e3f-b03e-dc3babe484f9,0
khwgrcm,0bf3e9c5-4d8f-4a1a-951f-6a854230c45a,1
kiduavf,f1065d9a-a253-483b-9821-36d5c2885ae1,0
kiduavf,04049425-a5f3-4c60-a438-28690acbc8e5,1
khq626w,20bcf971-0d0e-47fa-8607-8fdb2ba9207f,0
khq626w,4abbe601-0502-45d0-a3dd-2680ee5511e1,1
khq626w,9463883e-89cf-4651-a192-2a2a057239d5,2
khq626w,83f07333-462d-4b88-9233-c512335b2677,3
khq626w,63a8833c-872d-448b-98ef-f2cb9a74f5bf,4
khq626w,213278a1-b68f-4ef0-b214-719cffcf1e40,5
khq6obb,4baa7da6-95ac-45df-96a0-c3bacc764a80,0
khq7xk7,e7bac87f-9c30-4c89-99a1-20aa086d0961,0
khq7xk7,286c384b-7ffa-437d-b375-0c7571665a8d,1
khq7xk7,a10c32b7-b7c6-47ee-b6fc-5b971ffbad51,2
khq7xk7,180aacac-edd4-4156-a6ab-1f030bb21239,3
khq7xk7,2634eb62-5d58-41c9-9df0-786806c944d5,4
khq86wp,bcf6eca1-7492-49cc-9944-01f151ed8ca2,0
khq8izx,f9012afa-a4c1-4ab8-9930-ee0501e39515,0
khq8izx,1f38ecc2-dae0-4383-b1c6-94c48b30606a,1
khq8izx,0afcc67d-0c53-48f7-865d-05041fd110e5,2
khrrmzf,72cbdedd-29f8-4df8-82f1-e788ae4915d4,0
khrrmzf,ea82317b-eaba-488b-aeb7-04b3f27d15e3,1
khrrmzf,7672b68e-6486-440f-bbf8-27d64a2cfeb2,2
khqvnic,e1f74247-4a2b-4059-b380-9b9b9beb3e09,0
khqa6cq,02a88d79-e240-4d35-8ca2-73e35818f4e7,0
khqa6cq,97a0b0c9-ab2c-45f4-97e8-526067f014f8,1
khqf4i8,9f06a267-b8e1-4caf-9100-be2bcb65c52f,0
khqg126,72b586a3-d03f-4b22-add0-81a3552d7c60,0
khxd9cz,1795753a-8989-498b-bcca-073b7da8297c,0
khxd9cz,661a5584-bd1b-4790-8321-eea25b85d483,1
khxd9cz,6c1d5301-2051-4dd0-b678-271e5541131f,2
khqil3h,4b4f6da5-577d-4484-a1f4-0a48ba0c8f59,0
khrt648,3030b9ea-7bd3-47f8-8a19-b4e31ee0aac2,0
khrt648,aa409117-3219-41ed-872f-cd8102b9ae4e,1
khrt648,56391a73-1027-42e0-be54-5285c2b24e2a,2
khq53bn,4ed348e6-5f2d-471d-8ffb-71756c6b47b9,0
khq54ai,c8115b68-cd0a-481b-9724-97cd50ea115f,0
khq5ac9,696c7ebc-50f4-4634-a75e-41f23cc6ff5b,0
khq63cf,f312c1f4-d589-4518-9e1a-9cfb868659ee,0
kho6gug,f94f5217-523f-4606-adea-6bb9d5fe8e03,0
kho6gug,bb4b3c7a-73d8-4796-ad4a-f7831dc4423c,1
kho6gug,2d135ad3-7904-40d4-8d26-130d3b437800,2
kho6gug,2fc485b2-3107-4268-bc75-77c085cd3077,3
khp1a5y,981919e6-f8ed-48d5-9714-12f60356be0d,0
khpq4cy,6993cfef-3001-4408-aa91-50871cd620cc,0
khpq4cy,7076faae-7c2c-491f-a547-99a50c14196b,1
khq4sae,e8026a27-184f-4db9-90fe-e773ee9f3162,0
khq4sae,43b29031-0b61-4a46-9ba5-07b37a962712,1
khq7bbm,944afddd-6416-4bcb-9926-f6c4f9058be6,0
khq7bbm,dc7d9de6-da12-4766-a68b-a8a08bea669a,1
khq7bbm,9a95e6df-c5db-47a9-840d-a3faf2dd0a04,2
khq7bbm,4b1c8c3f-d248-4115-be40-b0a05f517b6c,3
khqaa4f,45576720-b229-4c55-aa52-7a42b6b603df,0
khqfz09,6feac815-3fec-473b-9b55-30237da4bae2,0
khqfz09,44645a37-83e1-4f28-b0ff-b37969a12108,1
khqfz09,343665a0-a816-4eb2-b096-b4c4ff40ad9e,2
khqfz09,ef726ffc-dad8-4780-973c-7ae73ca0d693,3
khqfz09,4b25fcff-3c91-47d7-a865-acb96f9370c0,4
khqfz09,b7bd6904-a213-4153-a008-ef49c3fbfb01,5
khqfz09,ad96fd06-15a6-41d3-8703-f88f7500c1c1,6
khu0p8f,d953cda6-0dea-40a2-890a-3ab6927f9a5d,0
khu44v4,b16d0ba4-8009-45ac-8bb6-14c1119a528a,0
khu44v4,e02b50b5-2f2e-4510-be74-6468d7f0806b,1
khu44v4,159edffd-4acb-4e44-bcb7-48e0beb3f9e2,2
khu44v4,d2bcb1c4-9308-4782-b085-e93dc68d5f8b,3
khu0bgc,3e19ae88-71eb-47e0-9f24-b3da45b3d87e,0
khu0bgc,8b33ea07-436e-4b69-843a-441b6e6be709,1
khu0bgc,9d429147-df8b-4ae5-9484-244412e6dbe5,2
ki1tfah,3d4ff3d3-36cc-4864-ade0-7f100558c359,0
ki1tfah,49d38972-df14-45ee-b4ac-513c540319cb,1
khs9f45,4f4cf98a-5214-47a5-b83f-7576e90db18e,0
khq0h0b,31c9b7c9-52e8-4546-8f2f-2352602ce29b,0
khq5kvy,1b3e9ac3-3ab8-4ffb-8d60-de7b15edab78,0
khq5kvy,b3472e8b-1a41-4ddc-9747-256fad8e0594,1
khq5kvy,ffcff9c5-3d14-436c-bf8d-cbf95c8ddf1a,2
khq5kvy,4625b776-998a-4a68-aee5-404ffdf0dd5c,3
khq5kvy,7bccb59c-69ea-4e36-93c8-bc79ba16f094,4
khq5v1n,f1a12c2c-a0f7-409c-94ca-d74b30c5675e,0
khq8baf,6ea735e7-7a98-4531-ad56-e3f038c1e33b,0
khq9a7c,d2568aec-bf01-465f-b947-a7ed0fbc6976,0
khq9a7c,005bee44-66c2-4039-8fb1-fa85dd2398cd,1
khq9a7c,b117a068-7c62-49af-a784-8435adfbca56,2
khq9a7c,e3d751b8-4bbe-4d04-b39e-bd84dd0fa068,3
khq8hd8,8b9e5e62-2abf-4dec-9963-56a72180339e,0
khq8whl,6f212325-a613-478b-950a-17a1c8c4a94d,0
khy8473,e6310b8a-2faa-4dee-a3bf-be0b6ba432e0,0
khu3mp4,7c23aa7e-e212-478f-be19-9d18cf2fcdd8,0
khu3mp4,e9cd5129-39b1-4ee3-bc34-987cfc58a104,1
khu3mp4,6270a9e4-b1f5-4b36-a207-b0dd271d13e1,2
khu3mp4,abe2cdc3-238f-47f0-bf39-7766dfc5aea6,3
khu3mp4,d58ffc73-faab-4a6d-b123-de00b10767e8,4
khu3mp4,081aaa9e-0830-45b9-961e-1dd17d233783,5
khu3mp4,3d75be2a-f316-4f20-9a1e-4e23006eafc8,6
khu3mp4,a8534714-026b-4b89-ad85-3228446481bd,7
khu3mp4,6f7d4e67-5673-4de1-9d00-0e7df37643de,8
khoubdx,c8a24e2b-866b-40ca-b03f-71e214a1d3c9,1
khoubdx,41a9df80-6b64-477a-a69b-df7ae5edf77d,2
khoubdx,321b83a7-7f5d-4bc2-bf2c-9ccfe3b6d039,3
khoubdx,0d53424a-0350-4cde-9249-dad31a94b9cc,4
khpoqwt,f2f6f762-66af-4a00-b62e-ec3b6e17e843,0
khpoqwt,6ae3a29d-104c-4799-9a14-04577133b730,1
khpoqwt,06e60bc5-6388-4f11-89f3-c5618e777564,2
khpoqwt,9d1dad2c-121b-44ea-973d-7611092d787a,3
khpoqwt,beb55de2-3fba-4876-b39f-7ba46c2b5e0b,4
khpr402,7824aef4-7001-453c-941d-e76344463a26,0
khpr402,2a7a5d74-1aae-4f0a-9199-3b3d24b44515,1
khptyfe,574f9bb0-2a07-4402-96ab-557d2061a0d8,0
khpwjf3,9a67b94b-7f3d-40b7-99d8-2e6cee0a1843,0
khpwjf3,85fb3b6f-63e2-40bd-9718-7a44d189cb5f,1
khpwjf3,798be821-3725-4975-909e-ebad7085f3f5,2
khpwjf3,f7d1889d-c9e5-4e87-a3f5-050053580d7f,3
khpx6uu,df3cd306-8386-43b1-8b1a-814e0451bd26,0
khpyrox,298a828c-ad7c-49a6-bfe0-6b1adb01ea27,0
khpyrox,2718646a-ab4c-4cc0-9128-f77f232dcede,1
khpyvy2,4e51e894-7b4f-43de-af90-745f2e8a280a,0
khq641y,cd76e1a9-0d29-4bc1-8b23-0a240b95e886,0
khq641y,44e26604-a65b-4d4b-8a6c-6bdb6390210d,1
khq641y,6fb76875-3064-451b-bd71-ffbd77e14487,2
khq6qmr,d9e27793-52a4-4e95-b062-24590c48ecad,0
khs5xrm,4a25854c-1a06-406d-93ba-db17a06e6663,0
khs5xrm,30bed0d7-1fc1-4088-b9c7-d142bc7fc09e,1
khs5xrm,70f7e5d6-87c6-4a0f-bf02-0561a3b3577f,2
khs7rpy,76aedfee-fc1d-4a5d-a606-c431b1df66f8,0
khv4vj4,6d546d29-89d0-4da9-b089-bf40050fadbf,0
khv4vj4,1c3c393a-e473-47ea-85ac-1fcd8f7f5052,1
khv4vj4,19e15b68-1e21-4399-841f-3e20eb288e01,2
khv4vj4,ae6cec7e-dfb8-4cba-9374-4c59a10bef96,3
khpriiq,76d3c24a-7f30-4ef6-8530-3e9db64dddfb,0
khpriiq,8021c630-7008-4ae6-b953-7a75f7f456fa,1
khpriiq,8b408548-6e22-4e05-986a-d72b3ae4a27b,2
khpriiq,f3a0bcce-b88a-4cb6-aa8b-3d82055b5747,3
khpriiq,a81065a9-6d32-4830-97f8-78c23c646bb0,4
khpriiq,d562199f-7053-4e99-9381-be934778a291,5
khpriiq,815141f6-4d52-4765-be55-345648a1527a,6
khpriiq,7393ce06-2538-4331-9f02-f585d6103da7,7
khpriiq,cbdb9db7-688c-4e26-a02c-1919b792fd61,8
khpriiq,4c764aa7-e29b-4155-95bc-04e1f95c1ae8,9
khpriiq,69bcfa20-2cb3-4d9f-9be0-e6d6af6f72d8,10
khpriiq,b48b4dde-43ba-4c3f-95e9-eb7ef5de1f88,11
khpriiq,a93fbfeb-e091-43e8-8171-19fba648f915,12
khpv332,9e2ceff4-5d38-446b-9267-e58fcb4bc6c7,0
khpxcwd,14fbf653-7e22-4ffd-afdf-735acaa6d019,0
khpxcwd,570a650b-8149-4191-9b89-ae457156754f,1
khpxs6j,d2d12221-3b31-44fe-b5e8-407a3767ead0,0
khpyq4b,3b67cd68-15bf-4de0-aabc-e4bccbdfdab7,0
khpyq4b,7bda7286-f728-4b63-a7fa-e6e90e419c95,1
khq6tf6,790f5b4a-229e-4f3c-b18a-021515fd59f5,0
khq6tf6,aacd0b00-f087-495e-8e54-32294e5d6447,1
khq6tf6,2884d338-66e6-4b8d-a372-7970abe4db8c,2
khq9ndi,01672580-eb87-4087-8b3a-d244ef52cfc3,0
khu7ftb,16dcd39c-8223-475d-a3e6-f32e44a36ba8,0
khohuoz,5d09ad0d-8232-4756-a6a4-ef6748defab6,0
khp2dz8,26575d16-5c3f-43f1-afac-52cb8733740f,0
khp2dz8,cf87e747-e416-4762-a231-1aa48f7075c4,1
khp2dz8,ce52cf4f-1d5f-4538-9b74-1886c8be4091,2
khpuvcf,0ca6c982-bcf6-4a15-98f4-5b577439a0d0,0
khpuvcf,1b577e28-887e-4462-934c-909d650df043,1
khpvk1y,e7d68d77-455e-423f-98e8-c280c59188c2,0
khpvk1y,7156b69e-5837-45ab-9396-e3e4ebc1acf3,1
khsoscz,5c5b08a1-0013-4654-869d-ff76dae1b95c,0
khsoscz,fb8507ec-466a-4fa3-b658-61a3502b01a2,1
khv43lf,48c79401-ff14-4c2e-9d58-aa164db5bec5,1
khv43lf,aec5e301-26e8-41cb-8782-047dac176aed,2
khpu2s4,d48e2808-5373-4d61-933e-3a79838fdb02,0
khp3dc3,39ce4e9b-69b4-449f-8d59-6109bf99c8fd,0
khp3dc3,f6cffcda-2a02-454a-93c0-186c160481af,1
khp3dc3,3cd5f22a-14fa-48e3-a589-64bf17958d76,2
khp3dc3,880d1ccb-bab2-4fe5-9bfc-c52506bf5c9f,3
khpmusf,4c08fe55-23d6-4c3f-bba9-460cf3c2fe7c,0
khpmusf,04f602b1-42d7-462a-b99a-f78b058be0eb,1
kho678v,641763f8-bc2e-4e73-92d8-b87b32d4eac6,0
kho678v,a3b5547f-c5dc-4c43-abab-8c78e1c7466a,1
kho678v,31c415a8-fab8-4512-9737-31c4d368a0bb,2
khoaz4d,bb11f480-b978-4be7-b547-3dd4eab147a0,0
khol9di,22245de7-4330-4ac4-9e3c-a7f6c9e153e7,0
khol9di,999b0a28-f0c9-4c1c-bc9c-2094f2424054,1
khol9di,c2c301fb-a218-4260-8967-3161491c0ccc,2
khol9di,16e7e82f-73a9-4e25-8535-3a0c678ad94c,3
khol9di,3785d01b-63ff-4487-b25a-96cc58177ee3,4
khol9di,ccf1e581-6dd5-4db1-8165-89160f69ab9d,5
khq76d2,7754ab1d-1ccb-4ff5-9f3a-307152fa7f8c,0
khq76d2,bb65102a-9103-4aa1-8202-b274f038002a,1
khq76d2,455f26d9-5b68-44ce-a176-1a19ffd380ca,2
khq76d2,ee5ca4e3-1e4e-4d5b-a2bd-87a19f910602,3
khq76d2,87dbbd44-aacb-430f-a8b3-02c16dbb68b7,4
khq76d2,83c652c1-f4d0-48ba-b507-91bac665e850,5
khuhqo3,6b192694-0e76-47a1-ab56-89daad98dc00,0
khuhqo3,6769edac-d647-48ea-80d5-7dd9a5804d33,1
khuvmbt,0c8c1a2b-f3ee-412e-a499-f1c4036bfc23,0
khuvmbt,d151f006-64ae-4764-8aa8-aa365d5de47b,1
khuvmbt,8c6a3b36-42bd-4b06-9d32-1603ce7b040a,2
khr39n1,9ca105d6-cc1e-4724-8fab-914223cb2cb6,0
khrp8rj,30bedd24-4260-4a8d-9459-4ceb540259f2,0
khrqq4q,76a0c6d6-1f92-4b50-ba6e-cff657e6f997,0
khrqq4q,4566b0db-76b8-4235-b108-f339bd626557,1
khpdtra,393356c4-be2c-4e54-98c8-3b4eb03e8755,0
khpdtra,f971dd3a-3b3b-43ab-b88a-cb03b3b197dd,1
khpdtra,4a3d58da-2fb5-40f4-8d94-39175749073e,2
khq7zrf,9b3a29d7-75e2-43a1-9afd-09366a0f2fbc,0
khpbuul,effc66c6-2806-4254-a5a0-9f5927ae5a1a,0
khpbuul,bf7aeb54-057e-4c66-9dd3-312b93254fe2,1
khpbuul,2634cff3-e283-4dca-a4bb-58b9cd7e10c2,2
khpbuul,5e566249-739d-4ea3-b84f-df94239c9f2f,3
khpbuul,c72e1078-109f-4b08-9655-b6bd8d3208ed,4
khnplg2,168057ea-2383-4dd8-9830-3858bf887981,0
khnpv7a,54ace4bf-833d-4159-9c9c-8a6ccb5dd6d9,0
khnq8ja,07e3100d-eb21-4d4b-ab14-51c37c0bce5b,0
khprsfr,0309f87c-4e24-4128-b5bf-6c5fec2ef1c2,0
khprsfr,ae6f5bd4-23fd-4d43-a099-2a118b8d33db,1
khptjwk,69324fc4-de66-4cb6-8fd1-4903737b6022,0
khptsqz,96afa9d7-3bb2-490f-89d9-15cbffd31a16,0
khq001t,45484c05-94cd-4115-9c34-4673283ba39e,0
khq001t,6488efa1-4d12-4161-9359-1ee305d29c1b,1
khq076t,44758de4-5545-47f8-a919-781bb2aec030,0
khq0pvi,06ddc249-210d-44fe-b3a5-378529b2f52e,0
khq0pvi,0c63e222-de25-4d47-bf3e-22672af89b03,1
khq0pvi,d9036f54-61c8-49db-8b6c-01c4eb99b373,2
khq0pvi,3e8dbfbe-b9d5-4609-b699-332d2ad51007,3
khq0pvi,5e9f29e4-0fe9-4dcd-b967-ba3796d2fcb5,4
khq0v25,66700db4-c42b-474a-b548-735f88731fb8,0
khqd741,567bd4ae-1263-4561-a0b5-4f2e03cb45cf,0
khqd741,030386c4-8348-4619-a9ab-5c48e84e401b,1
khr6v4e,5bb669e9-ac13-4456-a012-809a2b5ab44a,0
khr74dx,7d1aa8bc-d498-4a23-bc57-48b68ed5bf88,0
khrzzzb,929ffe32-ecb3-4258-9d3d-5f10960fbf9f,0
khrzzzb,cadc47f2-f247-4d36-96f8-5bc76967b003,1
khrzzzb,21ce708d-0f1e-47ee-b6e4-e2a542dff14a,2
khrzzzb,b888b379-3236-480c-8d18-396340e1b13c,3
khrzzzb,000b702e-9f4b-4e5a-906b-8840c8b63e46,4
khrzzzb,626d084a-0a9d-4946-bfd3-41a6d8e6c603,5
khs0h37,f7a4e1ec-9a48-4a08-90f8-e415415da21b,0
khs1325,624bf80a-64d5-4950-bdeb-d87a53d28f84,0
khs3x1i,739729cd-bf2e-4e38-9457-a5dfaff898c4,0
khs3x1i,9b2771ab-9bdf-4633-8dca-66132ff19cf4,1
khu1cyl,d916e293-78b9-4812-8c89-3eb8490ddfe2,0
khu1cyl,b9685c8c-95d0-4be5-a01c-12ec59c9046c,1
khwu7b2,dd6f7792-27c3-496d-b6ae-4c34cea31ae0,0
khwu7b2,e333160f-e52c-4d20-ba2a-db0a7cdba7c8,1
khq8j0u,987d99b7-d9be-4dc7-8ee6-16f2031d5500,0
khq8j0u,7742e5a6-2e25-48fc-beed-9cc6661e9f87,1
khq8j0u,47f3daa6-88a2-4181-b6f8-915f84de2028,2
khrs5gn,a2affe10-49cc-457b-9f0c-7a068199f932,0
khq091e,1f8c65d6-a056-44f1-9d23-c03526344974,0
khq091e,f346a7bf-df00-4591-8a31-34dd311101b3,1
khq091e,684899e4-2042-49d9-9b5f-c58ae1a12dbb,2
khq2804,f5e89037-48b9-4f42-a1db-888fe74f1048,1
khq2804,c8a00e99-5541-42f7-aa26-b6067c6c9e4f,2
khq59vy,a956b93a-64f5-49b0-b53f-9554f8eebdd6,0
